Date,"Coal Richards Bay 4800kcal NAR fob, London close, USD/t","Coal Richards Bay 5500kcal NAR fob, London close, USD/t","Coal Richards Bay 5700kcal NAR fob, London close, USD/t","Coal Richards Bay 6000kcal NAR fob current week avg, No time stamp, USD/t","Coal India 5500kcal NAR cfr, London close, USD/t",Crude Oil_Price,Brent Oil_Price,Dubai Crude_Price,Dutch TTF_Price,Natural Gas_Price
2023-08-08,72.3,88.82,101.37,105.18,99.29,82.36,86.17,87.47,31.065,2.864
2023-08-09,72.3,88.82,101.37,105.18,99.29,83.69,87.55,88.18,39.825,3.053
2023-08-10,72.3,88.82,101.37,105.18,99.29,82.29,86.4,87.32,37.055,2.87
2023-08-11,75.4,92.25,105.73,111.3,101.49,82.57,86.81,87.63,35.3,2.882
2023-08-14,75.4,92.25,105.73,111.3,101.49,81.92,86.21,87.2,34.435,2.898
2023-08-15,75.4,92.25,105.73,111.3,101.49,80.5,84.89,86.39,38.815,2.781
2023-08-16,75.4,92.25,105.73,111.3,101.49,79.02,83.45,85.68,37.785,2.726
2023-08-17,75.4,92.25,105.73,111.3,101.49,79.9,84.12,86.0,36.825,2.755
2023-08-18,79.28,96.66,110.94,115.63,103.82,80.66,84.8,86.44,36.41,2.691
2023-08-21,79.28,96.66,110.94,115.63,103.82,80.12,84.46,86.36,40.78,2.743
2023-08-22,79.28,96.66,110.94,115.63,103.82,79.64,84.03,86.28,42.91,2.652
2023-08-23,79.28,96.66,110.94,115.63,103.82,78.59,83.21,86.09,36.785,2.592
2023-08-24,79.28,96.66,110.94,115.63,103.82,78.66,83.36,86.18,31.94,2.636
2023-08-25,82.54,100.17,115.36,120.33,105.88,79.49,84.48,86.4,34.775,2.657
2023-08-29,82.54,100.17,115.36,120.33,105.88,80.68,85.49,86.43,35.195,2.662
2023-08-30,82.54,100.17,115.36,120.33,105.88,81.12,85.86,86.42,35.992,3.181
2023-08-31,82.54,100.17,115.36,120.33,105.88,82.96,86.86,86.46,35.03,3.147
2023-09-01,81.79,99.41,113.72,112.63,108.31,84.75,88.55,89.68,35.617,3.111
2023-09-04,81.79,99.41,113.72,112.63,108.31,85.82,89.0,89.68,35.617,2.647
2023-09-05,81.79,99.41,113.72,112.63,108.31,86.01,90.04,90.8,34.45,2.991
2023-09-06,81.79,99.41,113.72,112.63,108.31,86.79,90.6,91.69,31.075,2.943
2023-09-07,81.79,99.41,113.72,112.63,108.31,86.15,89.92,90.86,32.755,2.958
2023-09-08,79.64,97.85,111.5,115.37,108.41,86.81,90.65,91.37,34.51,2.966
2023-09-11,79.64,97.85,111.5,115.37,108.41,86.66,90.64,91.38,35.85,2.937
2023-09-12,79.64,97.85,111.5,115.37,108.41,88.16,92.06,92.34,34.7,3.015
2023-09-13,79.64,97.85,111.5,115.37,108.41,87.88,91.88,92.18,36.815,2.987
2023-09-14,79.64,97.85,111.5,115.37,108.41,89.61,93.7,93.45,35.52,2.983
2023-09-15,85.45,104.8,118.88,122.34,111.18,90.02,93.93,93.56,36.485,2.932
2023-09-18,85.45,104.8,118.88,122.34,111.18,90.58,94.43,93.64,34.475,3.001
2023-09-19,85.45,104.8,118.88,122.34,111.18,90.48,94.34,93.15,36.78,3.026
2023-09-20,85.45,104.8,118.88,122.34,111.18,89.66,93.53,93.14,37.285,2.921
2023-09-21,85.45,104.8,118.88,122.34,111.18,88.32,93.3,93.04,39.105,2.84
2023-09-22,88.71,107.76,123.98,131.77,116.48,88.35,93.27,93.05,39.791,2.879
2023-09-25,88.71,107.76,123.98,131.77,116.48,88.17,93.29,92.91,44.44,2.906
2023-09-26,88.71,107.76,123.98,131.77,116.48,88.78,93.96,93.03,40.32,2.845
2023-09-27,88.71,107.76,123.98,131.77,116.48,91.3,96.55,93.26,39.295,2.899
2023-09-28,88.71,107.76,123.98,131.77,116.48,89.59,95.38,93.16,39.736,3.34
2023-09-29,89.84,109.47,125.8,133.79,118.29,88.8,95.31,93.31,41.859,3.312
2023-10-02,89.84,109.47,125.8,133.79,118.29,87.17,90.71,91.33,39.335,3.233
2023-10-03,89.84,109.47,125.8,133.79,118.29,87.44,90.92,91.43,36.985,3.313
2023-10-04,89.84,109.47,125.8,133.79,118.29,82.55,85.81,86.93,38.44,3.32
2023-10-05,89.84,109.47,125.8,133.79,118.29,80.81,84.07,85.5,36.205,3.511
2023-10-06,84.48,101.92,117.35,125.44,119.6,81.28,84.58,85.88,38.231,3.641
2023-10-09,84.48,101.92,117.35,125.44,119.6,84.6,88.15,88.54,43.955,3.631
2023-10-10,84.48,101.92,117.35,125.44,119.6,84.13,87.65,88.22,49.455,3.659
2023-10-11,84.48,101.92,117.35,125.44,119.6,82.07,85.82,87.21,46.07,3.658
2023-10-12,84.48,101.92,117.35,125.44,119.6,81.8,86.0,87.37,53.0,3.639
2023-10-13,91.16,112.25,125.93,133.41,123.7,86.35,90.89,90.12,53.982,3.584
2023-10-16,91.16,112.25,125.93,133.41,123.7,85.26,89.65,89.61,48.465,3.479
2023-10-17,91.16,112.25,125.93,133.41,123.7,85.44,89.9,89.84,48.895,3.468
2023-10-18,91.16,112.25,125.93,133.41,123.7,87.27,91.5,90.53,50.835,3.463
2023-10-19,91.16,112.25,125.93,133.41,123.7,88.37,92.38,90.83,50.17,3.326
2023-10-20,94.45,113.71,128.44,134.73,124.55,88.08,92.16,90.66,51.112,3.258
2023-10-23,94.45,113.71,128.44,134.73,124.55,84.42,89.83,90.07,51.275,3.273
2023-10-24,94.45,113.71,128.44,134.73,124.55,82.97,88.07,89.54,49.265,3.322
2023-10-25,94.45,113.71,128.44,134.73,124.55,84.69,90.13,90.02,49.925,3.376
2023-10-26,94.45,113.71,128.44,134.73,124.55,82.54,87.93,89.64,50.81,3.477
2023-10-27,88.64,107.51,121.68,126.8,121.91,84.7,90.48,89.88,50.53,3.483
2023-10-30,88.64,107.51,121.68,126.8,121.91,81.68,87.45,89.68,50.547,3.589
2023-10-31,88.64,107.51,121.68,126.8,121.91,80.5,87.41,89.76,48.005,3.813
2023-11-01,88.64,107.51,121.68,126.8,121.91,80.1,84.63,85.24,47.755,3.753
2023-11-02,88.64,107.51,121.68,126.8,121.91,82.16,86.85,87.65,48.565,3.75
2023-11-03,83.18,101.26,114.85,122.27,117.57,80.23,84.89,85.93,48.057,3.795
2023-11-06,83.18,101.26,114.85,122.27,117.57,80.6,85.18,86.32,44.83,3.564
2023-11-07,83.18,101.26,114.85,122.27,117.57,77.21,81.61,83.58,46.055,3.463
2023-11-08,83.18,101.26,114.85,122.27,117.57,75.31,79.54,82.2,45.775,3.389
2023-11-09,83.18,101.26,114.85,122.27,117.57,75.75,80.01,82.44,48.13,3.333
2023-11-10,77.81,94.6,108.43,116.69,114.04,77.15,81.43,83.35,46.63,3.284
2023-11-13,77.81,94.6,108.43,116.69,114.04,78.19,82.52,83.86,47.875,3.4
2023-11-14,77.81,94.6,108.43,116.69,114.04,78.17,82.47,83.82,47.61,3.316
2023-11-15,77.81,94.6,108.43,116.69,114.04,76.79,81.18,83.21,47.035,3.362
2023-11-16,77.81,94.6,108.43,116.69,114.04,73.09,77.42,81.51,45.85,3.239
2023-11-17,74.8,91.56,104.62,110.41,113.29,76.04,80.61,83.08,45.064,3.131
2023-11-20,74.8,91.56,104.62,110.41,113.29,77.83,82.32,83.78,45.82,3.05
2023-11-21,74.8,91.56,104.62,110.41,113.29,77.92,82.45,83.92,44.065,2.993
2023-11-22,74.8,91.56,104.62,110.41,113.29,77.25,81.96,83.76,44.615,3.033
2023-11-23,74.8,91.56,104.62,110.41,113.29,76.34,81.42,83.76,44.615,2.93
2023-11-24,76.82,94.01,105.44,109.99,111.68,75.77,80.58,83.4,46.655,2.999
2023-11-27,76.82,94.01,105.44,109.99,111.68,75.09,79.98,83.32,43.985,2.946
2023-11-28,76.82,94.01,105.44,109.99,111.68,76.59,81.68,83.46,42.775,2.837
2023-11-29,76.82,94.01,105.44,109.99,111.68,77.99,83.1,83.49,40.36,2.769
2023-11-30,76.82,94.01,105.44,109.99,111.68,76.05,82.83,83.56,42.09,2.763
2023-12-01,76.19,93.15,105.08,104.96,110.66,74.25,78.88,79.44,43.496,2.773
2023-12-04,76.19,93.15,105.08,104.96,110.66,73.32,78.03,78.19,40.105,2.651
2023-12-05,76.19,93.15,105.08,104.96,110.66,72.53,77.2,77.48,38.135,2.667
2023-12-06,76.19,93.15,105.08,104.96,110.66,69.65,74.3,75.3,39.315,2.517
2023-12-07,76.19,93.15,105.08,104.96,110.66,69.59,74.05,75.27,39.97,2.52
2023-12-08,73.96,89.28,100.27,101.73,108.33,71.44,75.84,76.51,38.6,2.504
2023-12-11,73.96,89.28,100.27,101.73,108.33,71.56,76.03,76.77,36.12,2.35
2023-12-12,73.96,89.28,100.27,101.73,108.33,68.85,73.24,74.98,34.705,2.24
2023-12-13,73.96,89.28,100.27,101.73,108.33,69.72,74.26,74.87,35.81,2.292
2023-12-14,73.96,89.28,100.27,101.73,108.33,71.91,76.61,76.3,34.85,2.347
2023-12-15,70.8,86.89,98.24,99.81,104.07,71.78,76.55,76.34,33.19,2.425
2023-12-18,70.8,86.89,98.24,99.81,104.07,72.82,77.95,76.72,35.52,2.416
2023-12-19,70.8,86.89,98.24,99.81,104.07,73.94,79.23,77.19,32.57,2.366
2023-12-20,70.8,86.89,98.24,99.81,104.07,74.45,79.7,77.36,33.52,2.347
2023-12-21,70.8,86.89,98.24,99.81,104.07,74.06,79.39,77.27,34.205,2.459
2023-12-22,70.35,86.36,97.18,97.99,103.44,73.73,79.07,77.29,34.174,2.49
2023-12-26,70.35,86.36,97.18,97.99,103.44,75.71,81.07,77.59,34.175,2.419
2023-12-27,70.35,86.36,97.18,97.99,103.44,74.34,79.65,77.39,35.515,2.437
2023-12-28,70.35,86.36,97.18,97.99,103.44,71.97,78.39,77.29,33.105,2.377
2023-12-29,70.83,84.89,97.04,97.56,103.05,71.84,77.04,77.33,32.35,2.327
2024-01-02,70.83,84.89,97.04,94.75,103.05,70.62,75.89,75.97,30.57,2.386
2024-01-03,70.83,84.89,97.04,94.75,103.05,72.89,78.25,78.2,32.795,2.448
2024-01-04,70.83,84.89,97.04,94.75,103.05,72.36,77.59,77.14,33.41,2.559
2024-01-05,70.58,84.87,96.54,94.75,102.62,73.86,78.76,78.29,34.55,2.621
2024-01-08,70.58,84.87,96.54,96.94,102.62,70.92,76.12,76.16,31.58,2.598
2024-01-09,70.58,84.87,96.54,96.94,102.62,72.29,77.59,77.41,30.64,2.697
2024-01-10,70.58,84.87,96.54,96.94,102.62,71.44,76.8,77.04,30.94,2.562
2024-01-11,70.58,84.87,96.54,96.94,102.62,72.09,77.41,77.48,30.815,2.54
2024-01-12,68.88,84.49,94.3,96.94,101.8,72.79,78.29,77.88,31.99,2.617
2024-01-15,68.88,84.49,94.3,96.23,101.8,72.79,78.15,77.88,31.99,3.066
2024-01-16,68.88,84.49,94.3,96.23,101.8,72.52,78.29,77.7,29.655,2.477
2024-01-17,68.88,84.49,94.3,96.23,101.8,72.48,77.88,77.45,27.71,2.496
2024-01-18,68.88,84.49,94.3,96.23,101.8,73.95,79.1,77.99,27.895,2.413
2024-01-19,66.82,82.68,92.74,96.23,99.5,73.25,78.56,77.77,28.429,2.252
2024-01-22,66.82,82.68,92.74,91.04,99.5,74.76,80.06,78.3,27.265,2.125
2024-01-23,66.82,82.68,92.74,91.04,99.5,74.27,79.55,78.18,27.225,2.167
2024-01-24,66.82,82.68,92.74,91.04,99.5,74.98,80.04,78.33,28.93,2.262
2024-01-25,66.82,82.68,92.74,91.04,99.5,77.19,82.43,78.81,27.785,2.18
2024-01-26,63.76,79.22,89.26,91.04,97.7,77.86,83.55,78.89,28.079,2.175
2024-01-29,63.76,79.22,89.26,90.16,97.7,76.67,82.4,78.78,28.175,2.054
2024-01-30,63.76,79.22,89.26,90.16,97.7,77.65,82.87,78.83,29.391,2.104
2024-01-31,63.76,79.22,89.26,90.16,97.7,75.71,81.71,78.85,30.235,2.121
2024-02-01,63.76,79.22,89.26,90.16,97.7,73.79,78.7,78.57,28.99,2.064
2024-02-02,63.95,78.74,88.83,90.16,95.42,72.3,77.33,77.36,29.305,2.086
2024-02-05,63.95,78.74,88.83,92.22,95.42,72.85,77.99,78.08,28.34,2.074
2024-02-06,63.95,78.74,88.83,92.22,95.42,73.37,78.59,78.35,28.605,2.007
2024-02-07,63.95,78.74,88.83,92.22,95.42,73.91,79.21,78.85,28.185,1.98
2024-02-08,63.95,78.74,88.83,92.22,95.42,76.19,81.63,80.56,27.81,1.948
2024-02-09,65.8,81.73,91.0,92.22,96.54,76.77,82.19,80.66,27.115,1.885
2024-02-12,65.8,81.73,91.0,92.87,96.54,76.82,82.0,80.59,25.73,1.8
2024-02-13,65.8,81.73,91.0,92.87,96.54,77.56,82.77,81.1,25.435,1.742
2024-02-14,65.8,81.73,91.0,92.87,96.54,76.36,81.6,80.41,24.855,1.665
2024-02-15,65.8,81.73,91.0,92.87,96.54,77.59,82.86,81.02,24.965,1.647
2024-02-16,65.88,82.04,90.98,92.87,96.79,78.46,83.47,81.24,24.82,1.68
2024-02-19,65.88,82.04,90.98,93.15,96.79,78.11,83.56,81.24,24.82,1.558
2024-02-20,65.88,82.04,90.98,93.15,96.79,77.04,82.34,80.78,24.17,1.646
2024-02-21,65.88,82.04,90.98,93.15,96.79,77.31,83.03,81.02,23.975,1.863
2024-02-22,65.88,82.04,90.98,93.15,96.79,77.93,83.67,81.19,23.195,1.832
2024-02-23,66.13,82.13,91.23,93.15,97.82,76.08,81.62,80.71,22.934,1.699
2024-02-26,66.13,82.13,91.23,92.42,97.82,77.09,82.53,80.83,24.01,1.744
2024-02-27,66.13,82.13,91.23,92.42,97.82,78.23,83.65,80.93,24.39,1.808
2024-02-28,66.13,82.13,91.23,92.42,97.82,77.83,83.68,80.86,25.619,2.052
2024-02-29,66.13,82.13,91.23,92.42,97.82,77.45,83.62,80.88,24.865,2.008
2024-03-01,69.47,85.62,95.38,92.42,101.32,79.09,83.55,83.07,25.809,1.975
2024-03-04,69.47,85.62,95.38,94.9,101.32,78.17,82.8,82.06,26.885,2.073
2024-03-05,69.47,85.62,95.38,94.9,101.32,77.41,82.04,81.62,27.47,2.095
2024-03-06,69.47,85.62,95.38,94.9,101.32,78.41,82.96,82.42,26.57,2.072
2024-03-07,69.47,85.62,95.38,94.9,101.32,78.32,82.96,82.44,25.99,1.952
2024-03-08,72.42,90.49,101.98,94.9,106.86,77.5,82.08,81.97,26.39,1.923
2024-03-11,72.42,90.49,101.98,97.24,106.86,77.53,82.21,82.28,24.93,1.862
2024-03-12,72.42,90.49,101.98,97.24,106.86,77.25,81.92,82.14,24.775,1.823
2024-03-13,72.42,90.49,101.98,97.24,106.86,79.3,84.03,83.46,24.905,1.784
2024-03-14,72.42,90.49,101.98,97.24,106.86,80.74,85.42,83.9,26.05,1.862
2024-03-15,70.93,89.59,99.84,97.24,107.45,80.58,85.34,83.82,27.026,1.789
2024-03-18,70.93,89.59,99.84,100.64,107.45,82.16,86.89,84.47,28.82,1.833
2024-03-19,70.93,89.59,99.84,100.64,107.45,82.73,87.38,84.62,28.865,1.876
2024-03-20,70.93,89.59,99.84,100.64,107.45,81.27,85.95,84.15,27.74,1.845
2024-03-21,70.93,89.59,99.84,100.64,107.45,80.64,85.78,84.14,26.4,1.831
2024-03-22,70.16,89.59,99.51,100.91,105.39,80.17,85.43,84.03,27.776,1.812
2024-03-25,70.16,89.59,99.51,100.91,105.39,81.38,86.75,84.23,28.49,1.789
2024-03-26,70.16,89.59,99.51,100.91,105.39,81.04,86.25,84.14,27.13,1.788
2024-03-27,70.16,89.59,99.51,100.91,105.39,80.78,86.09,84.11,27.687,1.953
2024-03-28,73.17,91.01,102.58,100.91,105.67,82.42,87.48,84.15,27.34,1.997
2024-04-01,73.17,91.01,102.58,100.91,105.67,82.82,87.42,87.77,27.34,2.074
2024-04-02,73.17,91.01,102.58,102.51,105.67,84.22,88.92,89.24,26.205,2.105
2024-04-03,73.17,91.01,102.58,102.51,105.67,84.61,89.35,89.63,25.565,2.067
2024-04-04,73.17,91.01,102.58,102.51,105.67,85.81,90.65,90.53,26.205,1.997
2024-04-05,75.43,93.0,103.63,102.51,105.16,86.1,91.17,90.74,26.605,2.01
2024-04-08,75.43,93.0,103.63,106.93,105.16,85.53,90.38,90.02,27.91,2.051
2024-04-09,75.43,93.0,103.63,106.93,105.16,84.46,89.42,89.43,27.35,2.064
2024-04-10,75.43,93.0,103.63,106.93,105.16,85.44,90.48,90.13,27.1,2.074
2024-04-11,75.43,93.0,103.63,106.93,105.16,84.45,89.74,89.79,29.375,2.0
2024-04-12,72.41,92.75,104.42,106.93,106.36,85.08,90.45,90.22,30.732,2.029
2024-04-15,72.41,92.75,104.42,110.95,106.36,84.86,90.1,89.96,31.145,1.946
2024-04-16,72.41,92.75,104.42,110.95,106.36,84.83,90.02,89.91,33.14,1.988
2024-04-17,72.41,92.75,104.42,110.95,106.36,82.15,87.29,88.84,31.29,1.962
2024-04-18,72.41,92.75,104.42,110.95,106.36,82.1,87.11,88.81,32.31,1.986
2024-04-19,75.71,95.8,108.91,110.95,108.06,82.22,87.29,88.82,30.758,1.988
2024-04-22,75.71,95.8,108.91,106.69,108.06,81.9,87.0,88.72,29.31,2.065
2024-04-23,75.71,95.8,108.91,106.69,108.06,82.56,88.42,89.04,28.415,2.094
2024-04-24,75.71,95.8,108.91,106.69,108.06,82.09,88.02,89.02,29.02,1.979
2024-04-25,75.71,95.8,108.91,106.69,108.06,82.75,89.01,89.18,29.77,1.986
2024-04-26,71.77,91.31,103.78,106.69,107.74,83.13,89.5,89.19,28.885,1.923
2024-04-29,71.77,91.31,103.78,103.58,107.74,82.03,88.4,89.11,27.994,2.373
2024-04-30,71.77,91.31,103.78,103.58,107.74,81.28,87.86,89.17,29.12,2.319
2024-05-01,71.77,91.31,103.78,103.58,107.74,78.44,83.44,83.46,28.73,2.266
2024-05-02,71.77,91.31,103.78,103.58,107.74,78.48,83.67,83.87,30.915,2.331
2024-05-03,71.54,91.37,102.73,106.02,107.08,77.76,82.96,83.2,30.53,2.416
2024-05-07,71.54,91.37,102.73,106.02,107.08,78.06,83.16,83.57,31.065,2.471
2024-05-08,71.54,91.37,102.73,106.02,107.08,78.56,83.58,84.16,30.61,2.474
2024-05-09,71.54,91.37,102.73,106.02,107.08,78.8,83.88,84.18,30.865,2.537
2024-05-10,72.05,92.93,104.89,106.02,108.05,77.84,82.79,83.65,30.03,2.484
2024-05-13,72.05,92.93,104.89,106.05,108.05,78.6,83.36,84.14,29.58,2.587
2024-05-14,72.05,92.93,104.89,106.05,108.05,77.65,82.38,83.56,29.67,2.559
2024-05-15,72.05,92.93,104.89,106.05,108.05,78.16,82.75,83.67,29.735,2.631
2024-05-16,72.05,92.93,104.89,106.05,108.05,78.74,83.27,83.94,30.25,2.687
2024-05-17,71.86,92.39,103.69,106.05,108.7,79.58,83.98,84.38,30.769,2.789
2024-05-20,71.86,92.39,103.69,110.38,108.7,79.3,83.71,84.33,31.77,2.901
2024-05-21,71.86,92.39,103.69,110.38,108.7,78.66,82.88,84.13,33.005,2.839
2024-05-22,71.86,92.39,103.69,110.38,108.7,77.15,81.9,83.76,34.39,3.052
2024-05-23,71.86,92.39,103.69,110.38,108.7,76.46,81.36,83.65,35.23,2.923
2024-05-24,74.87,95.36,107.11,111.35,111.29,77.23,82.12,83.83,34.115,2.773
2024-05-28,74.87,95.36,107.11,111.35,111.29,79.35,84.22,84.15,33.535,2.825
2024-05-29,74.87,95.36,107.11,111.35,111.29,78.8,83.6,84.05,33.88,2.666
2024-05-30,74.87,95.36,107.11,111.35,111.29,77.54,81.86,84.0,35.192,2.647
2024-05-31,76.97,98.19,110.11,111.35,111.73,76.73,81.62,84.04,34.223,2.662
2024-06-03,76.97,98.19,110.11,109.62,111.73,74.09,78.36,79.17,36.015,2.804
2024-06-04,76.97,98.19,110.11,109.62,111.73,73.06,77.52,78.46,33.795,2.67
2024-06-05,76.97,98.19,110.11,109.62,111.73,73.82,78.41,78.87,33.355,2.828
2024-06-06,76.97,98.19,110.11,109.62,111.73,75.24,79.87,80.01,33.685,2.892
2024-06-07,76.13,96.98,108.91,109.62,112.64,75.22,79.62,79.79,33.109,2.996
2024-06-10,76.13,96.98,108.91,107.81,112.64,77.33,81.63,81.26,34.26,2.977
2024-06-11,76.13,96.98,108.91,107.81,112.64,77.55,81.92,81.36,34.285,3.193
2024-06-12,76.13,96.98,108.91,107.81,112.64,78.15,82.6,81.68,35.295,3.122
2024-06-13,76.13,96.98,108.91,107.81,112.64,78.26,82.75,81.6,35.725,3.037
2024-06-14,72.77,94.88,107.09,107.81,111.61,78.05,82.62,81.53,35.36,2.963
2024-06-17,72.77,94.88,107.09,106.83,111.61,79.72,84.25,82.15,34.21,2.867
2024-06-18,72.77,94.88,107.09,106.83,111.61,80.71,85.33,82.49,34.7,2.99
2024-06-19,72.77,94.88,107.09,106.83,111.61,80.59,85.07,82.49,34.7,2.916
2024-06-20,72.77,94.88,107.09,106.83,111.61,81.29,85.71,82.57,34.465,2.854
2024-06-21,73.3,94.56,107.31,106.83,111.2,79.96,85.24,82.42,33.936,2.836
2024-06-24,73.3,94.56,107.31,106.22,111.2,80.86,86.01,82.6,34.08,2.948
2024-06-25,73.3,94.56,107.31,106.22,111.2,80.07,85.01,82.42,34.855,2.863
2024-06-26,73.3,94.56,107.31,106.22,111.2,80.19,85.25,82.47,33.825,2.745
2024-06-27,73.3,94.56,107.31,106.22,111.2,80.83,86.39,82.49,34.565,2.675
2024-06-28,71.38,92.08,103.68,106.22,109.15,80.64,86.41,82.55,34.48,2.598
